17099:58,17,302,34514,119069,654,564,650,861,10549
17115:8008,3484,29491,2194,2973,25778,6366,7272,90731,4357
17116:3282,6320,3060,16009,20245,47278,54427,71248,87474,20070
17117:96317,15868,931,4156,710,11268,6328,26571,4755,1527
17118:58,17,2669,616,654,302,8,518,84,554
17147:15560,1986,13568,44628,49842,2534,39416,28244,97423,28006
17154:28590,24225,24016,1616,10983,83102,10636,78108,120731,42610
17158:25867,54685,509,4040,11238,60432,111495,117875,119127,72907
17159:9753,6969,14521,16654,57642,58650,28020,6760,52631,7099
17164:4,226,8574,23622,14890,41249,8102,1462,26504,59036
17165:17,654,616,302,650,58,29,15,542,564
17178:20769,111199,92781
17191:8277,4486,4542,63035,64376,71055,2784,106411,40739,13313
17193:28759,85001,40886,20614,908,24007,77007,67334,1539,49513
17195:15660,77310,616,71203,86504,105048,32923,302,356,58
17208:805,22801,15475,28166,39619,48992,31619,12233,385,18892
17241:6243,21307,101703,4275,34772,19375,1462,1127,21694,48346
17243:226,138,17,1462,354,302,899,84,654,29
17251:83789,57152,79568,92083,15053,19216,1740,12951,10267,14226
17254:105897,30771,84943,111262
17266:302,17,58,29,84,354,1102,616,138,8928
17267:36371,68936,67450,718,30231,7334,16912,19295,3739,61806
17272:302,654,616,84,29,650,301,354,736,1102
17278:840,5627,197,13995,13049,8069,36041,15772,3370,5554
17279:74204,66671,95426,123258,110350,8772,66118,89774,40855,51403
17285:60324,1679,16882,22058,34165,92461,33616,74043,93660,39788
17297:395,11508,239,36393,106951,302,30820,1287,16731,654
17328:17,564,302,11517,72513,106129,2103,23808,2582,650
17358:302,654,84,58,29,616,1102,354,301,866
17363:616,302,17,58,654,289,8,84,518,861
17378:43006,14255,89419,15190,1419,5292
17412:65056,89220,5784,28501,35571,87523,90856,92913,102551,112869
17415:53126,1847,7682,966,654,1832,3549,1871,6,23366
17418:40013,30941,104003,1351,100327,42075,83954,32789,19715,88331
17426:16350
17440:30754,68370,2170,17142,5041,70299,698,2866,17,54661
17448:97351,69325,96620,28596,33920,42146,42479,49343,10886,12697
17461:78598,62081,88708,33539,53340,28973,97486,34657,58248,9855
17473:23832,54866,57999,33601,109882,114239,42798,8552,89012,118524
17474:19829,33572,3550,31315,16995,14021,19330,23970,74038,32623
17475:302,29,616,84,650,1102,354,301,138,736
17477:10039,3568,890,17,4743,302,698,354,2265,4880
17484:89499,30259,34582,4965,95159,62433,10869,16431,203,4650
17492:654,58,84,1102,354,616,138,650,301,866
17498:
17499:21279,15284,45611,104100,50378,98858,63712,12929,3723
17513:22421,6921,22597,17,564,3423,46406,17782,81,302
17522:39882,1644,15155,34405,2068,176,17047,113325,50575,11235
17528:616,17,302,58,654,861,102262,29,162,32169
17530:12332,36210,582,3054,25957,25429,21843,17527,10048,73319
17547:21367,33364,27789,27284,43989,49106,27499,18020,14321,43417
17549:337,45975,805,92129,83173,100590,11401,120518,80736,28511
17551:4364,7333,8587,25733,6105,1173,47275,42426,46312,24047
17556:93353,8453,91863,22878,61658,26162,44150,8482,11428,4583
17562:29039,53,94846,18840,37526,45617,78011,18319,16124,18200
17576:1397,2510,4656,14268,3033,8640,4341,6224,7641,44227
17579:866
17591:89928,54606,61279,54989,21439,4348,54442,5584,17822
17592:35229,5738,168,1965,32014,7851,1460,5138,2318,297
17606:1527,17,58,302,23191,654,84,3172,736,354
17620:28191,59583
17624:84,302,654,518,58,616,354,29,301,736
17625:15718,533,10981,1352,8427,3150,10041,4825,1527,189
17626:3095,20776,6549,43943,21569,47433,65519,9797,29172,108609
17642:3730
17653:1592,99452,38165,26722,51442,12508,8841,91247,42209,99035
17671:19666,14728,16505,31515,9936,113257,44928,62998,21803,84431
17688:84,302,654,1102,518,3368,58,616,354,29
17689:302,654,518,29,58,616,138,301,736,650
17695:18785,14715,20851,15377,73435,121011,302,654,40302,84
17716:25956,19908,102013,18716,1718,9554,51677,34975,6125,40222
17731:21666,83875
17749:302,654,354,84,29,76,58,358,301,70
17753:17,654,29,58,84,650,354,616,1102,224
17779:302,654,84,58,29,354,1102,616,866,301
17792:
17798:28933,86493,113169,31438,46806,53581,55737,91714,96349,88120
17810:7334,11476,55909,14259,11855,7468,8759,1547,1077,21479
17812:302,48,654,84,1187,616,58,354,29,736
17813:56527,31609,56091,77733,65232,18704,8082,12710,15340,84977
17831:21825,29778,92244,56263,44510,92830
17844:12332,3054,14841,25910,75530,17527,4575,10048,57974,25957
17863:21875
17867:46013,118,18052,58978,60363,69087,19934,73275,76181,78875
17869:2155,5480,2129,82102,87491,9417,3211,984,463,1230
17890:29543,1176,14966,2406,7627,5693,7448,26131,88492,23523
17897:38329,29,58,84,1102,616,354,650,138,6
17905:5010,75970,2527,50217,42994,33263,39807,100705,60767,966
17919:1332,6641,24015,38189,6832,46113,22626,2815,26067,27224
17921:785,6127,17546,11671,47043,686,32616,7852,21799,13737
17922:34143,2583,1099,43695,18923,5740,226,931,81,46327
17925:4308
17926:21981
17936:4671
17937:2848
17972:16387,6798,12022,641,69823,42632,12586,1477,63933,226
17974:82949,83008,107759,116053,22255,31919,28888,62200,76775,60859
17993:14035,27705,17123,6773,32205,15122,20581,16401,43893,47108
18005:35486
18030:1102,17,302,654,8,29,301,138,518,736
18039:8,4797,17,30143,84,601,564,302,616,654
18042:3512,120962,64383,78056,37534,91398,49358,65903,26065,60236
18046:67704,86886,111750,115490,29843,74553,76292,76900,22160,93144
18068:26292,120409,103517,79803
18070:2696,1827,2403,2714,1002,1524,3207,441,710,16036
18089:74445,94695,21001,22243,32827,70086,1684,225,654,17
18090:5083,441,1256,29262,12551,24564,38225,5574,371,21246
18101:43615,55913,113569,25165,55476,59197,75276,6588,21008,53163
18123:866,17,254,354,302,654,76,29,138,2139
18127:15770,29671,3423,262,7000,78792,780,5767,9087,27802
18133:2919,9211,49103,26605,43247,62920,116186,123050,21394,15314
18146:71487,79260,18522,27834,38395,32278,15705,5471,2937,1471
18147:302,654,84,899,29,58,1102,361,616,736
18163:837,51873,69829,239,30127,1441,395,41958,654,29
18165:1684,4738,89345,49571,117515,57530,16094,87470,48483,110255
18166:353,1951,37862,38678,302,26005,58,17,654,29
18182:302,88874,654,70038,104976,17186,84,7062,58,22365
18186:302,654,1102,354,899,58,29,8,48,736
18187:3577,69265,32972,40098,60354,32370,1331,14825,781,23317
18195:
18200:1888,1749,8826,2379,140,3423,7211,81,2204,3756
18204:177,11497,22655,69494,103120,66537
18208:23641,20339,17486,37535,19378,9435,41237,2543,4562,1011
18209:19845,22155,35127,62468,17321,27473,67745,75946,81399,115887
18211:1102,302,654,8,947,301,354,58,616,29
18212:1824,2414,6800,698,58723,111061,120326,45445,109369,111272
18261:71764,106016,5328
18272:
18273:641,12586,3423,31383,56418,111762,24591,77226,2241,16387
18284:17,654,302,616,289,354,84,8,29,1102
18306:302,17,29,58,616,84,1102,354,239,650
18311:140,61635,68666,106465,112789,8453,93353,48293,2379,8586
18316:85496,73150,94176,85077,876,38766,44801,64511,60029,2109
18322:189,4755,1527,3107,2880,10041,1712,8848,3172,12990
18334:866
18337:17,616,654,302,29,650,564,289,736,84
18360:1044,226,2579,41113,47836,17,138,1462,297,354
18365:17968,46478,75813,76137,2418,29973,31004,32584,35213,65434
18384:17,58,302,654,2669,650,182,861,1245,8
18392:58,17,302,654,861,18401,591,28369,650,8
18394:4982,58929,73263,113192,37134,73108,93380,16046,104065,18728
18404:302,58,17,654,29,616,596,650,15,81
18405:41449,74082,81797,88698,100662,109898,29403,75266,14385,16868
18411:974,9045,106,14152,4550,10466,22,55530,4317,3990
18416:5592,44191,80381,30991,7872,96171,17580,45147,24234,20602
18417:302,654,58,84,1102,354,650,138,736,301
18433:4308
18491:28667,114425,22878,91863,44150,14059,11428,9015,19543,4583
18496:64864,69655,94976,98159,7534,23627,1230,1013,2138,877
18505:5160,3064,546,19213,5363,45309,9847,8016,44044,40
18510:616,654,58,302,29,17,1239,1102,84,6
18525:
18545:16710,20938,30948,33580,5232,116910,11676,1952,63704,4452
18561:24032,50463,85656,68947,49652,39774,98736,39860,58835,67350
18571:17,654,29,58,84,616,1102,650,2369,354
18616:302,654,106677,650,84,58,29,1102,354,616
18639:17,1462,302,70,654,84,354,1102,29,58
18648:98458,47105,56023,67355,90000,31054,7904,6928,15366,32798
18657:34325,20103,73512,24850,76360,18740,115555,31510,54094,13060
18663:21410,224,4203,236,182,12253,299,14750,10075,4756
18666:33278,17,564,698,302,650,361,7375,654,58
18686:25481,37575,17,2614,564,302,20313,40,650,22936
18690:1397,4889,9054,5975,23181,14268,2510,1073,117059,2390
18697:13897,22060,74601,95550,100589,109134,115813,3899,36127,116003
18698:13733,51871,55785,58338,60838,19852,6574,23308,97746,117058
18707:2405
18709:47658,16208,118791,23284,4498,64511,34204,93881,54506,75809
18711:7037
18712:38152,2523,59616,26193,75801,116831,41939,44272,32239,94811
18713:10039
18766:654,84,29,58,1102,354,616,650,866,138
18810:17,302,29,84,1102,101,301,650,8,736
18815:22,60072,20264,19491,18096,51157,57208,67460,84990,32285
18823:65555,14026,36548,4032,17229,15660,4288,15754,41231,18903
18827:31223,58460,61242,1787,88540,104851,86456,20587,12376,69471
18836:217,81,30850,51331,67595,17,2583,953,1099,749
18845:15337,4847,1493,616,146,6759,15,17,542,4268
18852:26312,26567,27296,15598,52460,122357,3672,7021,8321,25662
18885:61245,30422,16999,1066,2852,61076,20330,34210,114357,117639
18887:23490,709
18901:654,29,58,84,616,1102,354,650,8,6
18944:10118,37715,92508,98498,31659,17326,120400,67153,106684,24214
18965:82547,117872,58680,59514,33912,50319,9788,30293,111327,111907
18999:5743,34182,13090,31410,9621,66352,68626,72522,10619,20583
19001:302,1940,654,84,58,29,616,34289,354,1102
19006:62
19010:654,17,58,84,1102,616,354,650,285,138
19019:17,302,654,1462,84,70,354,14026,485,29
19022:3374,7211,2241,8283,1888,22597,16680,2379,13544,1749
19025:76
19030:70
19032:59438,17,15436,7372,302,564,53316,54440,75486,2719
19043:
19046:9383,110825,25787,97380,53924,74069
19048:83078,1404,52365,85646,95963,51610,55206,34323,105733,35622
19049:1524,774,970,3506,8536,25783,9217,2824,10046,9490
19050:
19051:654,17,29,58,616,84,1102,650,6,354
19062:64001,88619,120887,17423,98042,9488,33095,120606,88124,113807
19065:34309,104871,89015,38549,121315,66418,3334,26434,84296,70612
19069:44257,98037,18776,24145,34122,67271,10660,74297,44191,5592
19070:23791
19094:87430,100700,4239,55169,70384,44795,62330,103986,51848,114972
19095:18105,14,98167,31646,119949,40771,67335,2541,13515,74945
19096:2139,3131,7031,2008,1039,1730,75335,54168,46540,813
19097:4995,17582,1913,57999,54866,99357,21443,8226,1149,59396
19102:654,58,29,84,1102,354,76,8,138,301
19129:8342
19130:564,17,84,616,302,654,76,58,1102,138
19144:63364,69140,75399,79536,83477,91336,98177,36026,5116,49223
19148:8322,24933,9674,16965,13077,6856,30815,38522,51232,36432
19156:87246,55084,83408,90695,13216,32514,109871,15215,16800,12255
19163:1527,3107,10041,8848,2880,6434,3172,4825,12990,1712
19165:2950,393,947,52695,53941,89817,94635,104099,1949,46351
19174:14785,48703,11715,13557,26587,6040,35750,62,21921,55954
19176:41105,46316,24835,80881,108038,33535,4128,37344,7188,54735
19178:885,31315,33572,14021,74038,19829,2081,19330,24127,62489
19184:18768
19185:38470,58652,61373,28055,79535,80258,86544,95749,96043,103708
19198:168,984,719,5480,8860,463,760,1528,2685,661
19199:4755,4825,3172,1527,10041,3107,189,1352,12016,7831
19240:1666,41563,16979,9255,4299,8308,7127,16442,66148,72524
19241:302,654,84,58,29,354,616,1102,104699,301
19243:31845,7856,74905,99664,109957,7791,48474,42264,30082,102825
19244:11188,54563,8178,16800,6131,37386,4254,4719,5375,5598
19246:302,654,84,29,354,58,138,616,361,301
19259:23200,78321,15816,44253,76009,108416,45658,746,111997,24106
19262:45163,9732,11697,68547,118838,12272,12812,13366,54693,101333
19265:32808,3549,14434,32256,4173,2032,1550,5462,104348,108118
19276:58,17,302,29,654,596,616,62,6,239
19277:3196,157,197,14793,465,27094,10541,5627,13049,4626
19304:
19307:5097,52680,5670,1377,42640,70959,8897,113437,56166,22498
19308:84,302,654,354,29,58,616,301,138,650
19309:1187,2162,875,17,6450,84,947,2935,354,1389
19320:1352,157,10041,189,1527,3172,4825,27070,2880,3107
19328:8322,24933,9674,16965,13077,6856,30815,38522,51232,36432
19343:61118,93612
19354:10684,26993,87673,11101,85801,50841,84543,67451,47595,25107
19355:27213,38984,1970,7153,3613,119464,119701,3159,38435,68651
19356:59903,111200,30606,63060,4731,377
19357:84430,16387,2405,46724,30455,16424,31295,19000,13926,63933
19400:302,654,58,84,29,1102,8,354,650,301
19405:10333,12009,54903
19410:12582,5145,19065,86550,26293,23410,27250,6295,44680,35335
19422:17,564,302,16155,90195,650,67302,95765,4590,3180
19433:24380,68645,52732,535,656
19434:4744,92483,1651,2717,33131,63874,11884,8226,6901,42644
19443:33901
19444:62969,20727,96884,19112,19217,22833,108224,108633,4776,99894
19446:58105,17,1382,76,656,564,902,8,378,650
19447:84514,2372,12090,429,26492,26360,65175,84169,87445,93297
19448:8783,5357,684,91773,4146,4093,1651,10692,41148,2857
19452:17,302,654,84,58,1102,138,301,616,8
19462:2030,245,3521,1262,908,2955,17,899,301,84
19463:24432
19467:302,654,84,58,29,354,1102,616,866,301
19468:654,29,58,84,354,616,1102,138,301,736
19475:53117,42575,46436,5812,2724,62168,7305,2869,2600,66014
19476:11538,81306,59321,13443,65620,119694,79106,85056,93169,16021
19482:44456,60260,17,302,616,654,65690,5553,15,58
19498:12586
19503:3043
19517:302,654,58,84,616,29,354,101,1102,8
19528:40537,30662,70578,17025,9790,50323,14174,7881,2435,3739
19541:70743,33927,37269,2006,16321,75962,44770,101571,6930,58291
19544:91961,114435,12495,8794,64254,92462,102397,106372,21486,92188
19549:5237,364,9355,7655,28637,32308,41680,83474,89420,101176
19554:17,1102,302,654,58,518,76,354,650,138
19582:
19583:17510,111330,90992,30103,80425,15188,37056,118243,121287,27454
19626:302,654,84,29,58,301,1102,866,361,138
19646:25718,51782,51913,85326,107529,113242,47653,75767,96106,44488
19680:17642
19682:2880,4568,1923,4755,10041,1352,189,650,616,58
19692:1606,4364,25733,33232,89564,65949,2966,45267,3766,6527
19705:73512,34325,20103,38403,38824,13060,96844,39602,12878,59803
19707:30662,14825,16680,15535,15686,9790,3423,403,7486,12471
19757:57407,15420,5663,80763,89615,1069,698,76,20674,13785
19759:14081,24094,94658,56733,719,4673,5738,984,661,82895
19763:19065
19764:302,17,58,289,29,84,616,1102,354,8
19768:3526,103858
19774:12332,349,36210,1121,3054,3125,17527,23882,13086,25957
19781:17,84,654,302,301,29,361,866,138,1102
19788:16044,25946,7282,96163,102563,68754,26350,46415,25693,7237
19814:25024
19832:790,21813,96492,59814,120456,76168,77618,10408,42901,120178
19847:17,302,4032,58,70,354,29,616,84,650
19852:25098
19881:98550,23170,92840,9441,55792,121706,13597,109605,426,76089
19882:18239,785,302,84,654,6127,354,361,899,301
19887:1287
19893:709,59090,92044,97584,40021,68599,654,650,17,2872
19950:16029,7367,6478,93126,99115,116646,120984,46044,32727,30391
19965:68212,30026,20561,59343,6874,13681,72274,72484,119957,60066
19983:3003
19985:302,17,58,29,616,84,354,76,1102,138
19996:302,654,84,58,29,354,1102,616,866,301
20059:25003,97030,109678,17,29891,58,654,44214,88195,92184
20067:18025,110585,92846,113546,17007,25486,64438,68854,14439,14748
20073:2139,2194,1995,21696,1164,7334,1730,32294,3484,361
20074:37348,33130,3270,63947,46234,21438,44183,83010,81993,29387
20075:25440,64835,72150,94484,109775,113794,115538,26487,39988,105468
20094:22937,24835,52156,92323,48327,14153,29589,65678,105122,106272
20095:84,518,17,1102,39947,9786,302,22075,616,15098
20115:669
20116:17321
20120:23116,28915,109571,42584,3549,98913,117416,16482,17039,47609
20125:
20160:105836,52140,65721,39921,42652,43917,84915,100136,77707,27915
20161:17,564,302,650,361,654,736,866,616,58
20166:100683,110301,75537,112739,20824,3286,31424,42257,46974,57324
20183:76230,30878,1592,46006,17516,86115,37242,56125,2123,2547
20206:2153,877,9417,7838,18669,10752,19057,752,1528,4103
20208:669
20220:654,29,58,84,616,650,1102,354,76,285
20233:11008
20234:17,1102,29,58,8,616,301,70,736,866
20257:11310,48933,18966,7680,31378,15639,25337,31246,5353,54497
20268:866
20294:25913,52583,56463,61982,88215,91212,50658,7361,7741,1091
20299:1928,18747,8956,28873,50065,21116,65444,26675,3620,7535
20304:25922
20305:2852,8322,43597,48088,85186,5522,53736,12902,67632,18289
20316:302,654,84,616,29,8,354,138,76,301
20319:44
20322:833,92023,94885,101831,107413,74835,11765,17799,2859,31652
20327:25969,80321,59670
20333:59353,84507,101053,16014,31901,43593,81694,62385,86996,75281
20334:736,17,3937,12332,616,302,349,650,58,17191
20360:17,29,58,361,84,1102,616,354,138,76
20378:302,84,654,361,899,354,616,77295,119983,8
20379:8167,12332,23528,25910,17527,71599,3126,4575,10048,45797
20380:2162,17,6450,1102,354,4420,302,947,8,2935
20381:7680
20394:28605,54099,110318,77678,9915,113362,58923,28760,11241,22678
20395:38234,18903,7273,64581,117303,108533,63736,51105,6726,7770
20409:33884
20420:26139
20438:39684,7212,76265,8563,32568,40800,26165,28323,30669,23213
20439:76
20440:46844,59009,9314,10302,4110,10692,4146
20441:48,17,224,1187,302,654,616,58,29,650
20443:206,9594,24775,1077,7468,7334,60094,73950,84670,94850
20456:8973,302,650,5663,81,4702,787,654,96002,105101
20463:16372,108609,42678,46024,8783,24647,37693,54332,65904,73127
20465:27817,6052,2761,14524,616,117160,14782,106976,10122,24061
20466:9594,75442,4671,7468,5250,71734,83138,96680,66607,105200
20473:4889,1397,533,14268,4656,2510,603,50016,13594,8640
20497:17501,79575,22108,6495,175,1091
20498:1044,8,84,17,1102,1957,101,289,616,7624
20507:1397,4889,9054,14268,2510,5975,6311,603,13341,4656
20512:13817,21344,21406,44131,30616,18082,111833,55188,64189,34846
20520:38804,47372,23664,33055,3808,79900,20340,17320,6002,28533
20544:6413
20545:885,76,16995,18190,1460,1546,31315,40,736,27534
20546:17,302,29,84,650,1102,736,354,138,518
20547:12090,429,26360,36541,3789,17,6503,1684,696,861
20549:5922,64836,98902,74141,114355,29003,99851,56926,114396,32408
20550:11080,48660,81977,39025,95026,101548,115112,67707,38691,81824
20553:17,302,361,29,58,354,84,616,1102,138
20555:13876,41475,52742,52768,56426,72595,74840,76935,80040,102714
20556:8322,30815,13077,51232,6856,55387,104433,107928,24933,31597
20572:76,736,226,70,138,81,698,17,616,1462
20582:102850,79964,53324,100964,20061,9665,35950,14498,4881,5943
20607:17,58,29,84,616,1102,354,101,518,650
20624:112211,1614,25645,101339,107289,109418,123213,26481,17617,1476
20628:1102,17,8,302,654,354,29,518,899,301
20655:14364,1487,1410,8873,731,103664,107216,28716,91086,28819
20684:3423,3718,3374,22597,5860,2241,8283,1749,3498,8667
20685:26322,33039,83450,2892,12379,10850,495,90376,155,61011
20697:719,9874,463,5480,8860,2318,801,984,1400,661
20720:200
20721:302,654,84,58,29,354,1102,616,866,301
20735:57693,86049,117034,39603,14617,52829,55235,65161,7292,46711
20736:1827,2696,2714,2403,3207,1524,16745,35426,3506,970
20752:64628,82549,12791,51035,56113,72766,58858,66285,87846,94116
20756:28950,119933,20634,41638,110022,85933,11867,66162,32077,59799
20761:88772,77007,30013,30128,28544,9401,20614,28802,1218,7965
20766:30662,3739,11099,27889,35021,70578,5454,55772,14348,81782
20790:669
20807:27845,121030,117512,107182,29542,94721,87666,84057,48420,66768
20809:885,16995,9043,31315,5693,2406,768,41634,34773,8226
20810:25749
20812:25783,3506,13,1875,18783,5287,1524,3618,1340,441
20846:2703
20857:62839,99048,31022,9889,83521,6531
20858:4889,1397,533,4656,14268,2510,70949,52297,3033,8640
20872:7000,5707,53784,11992,1682,20625,35561,20302,43332,42333
20892:23467,36088,36715,25435,45178,51397,5790,97604,108286,121984
20906:8660,6503,247,13889,74954,15921,24608,5502,107537,26849
20908:1913,8349,45726,6387,56552,78449,113101,7931,2848,58839
20911:13422,58914,93996,95978,117605,33495,33812,96087,66681,48035
20912:8574
20918:654,58,302,616,29,17,861,650,787,322
20926:48,1187,17,2162,616,875,654,302,84,58
20932:
20950:55137,25746,46874,855,209,9702,118683,17332,20777,25905
20954:27131
20973:616,17,84602,58,18067,6915,302,30301,5343,654
20985:20836,28227,1176,16701,23523,20416,88492,14966,25940,43400
20990:70,81,17,986,76,1462,138,354,1884,654
21028:13901,10466,974,22,302,370,654,84,7624,28980
21029:39390,22966,9613,54625,29064,5291,17161,101931,106824,27249
21030:1069,16969,40,2139,76,564,6303,18452,29848,358
21032:21416,28027,72921,61521,8190,102787,33336,62157,63217,69366
21033:36880,354,17,4544,119,301,84,736,654,899
21037:3514,7703,6417,12993,16127,74529,15846,24044,7126,37744
21080:5287,245,19337,48819,61132,86217,109293,109731,94,12329
21082:10503,10404,49329,72271,112811,37068,1609,81953,69000,32351
21084:37348,20959,6783,4274,83010,63947,3270,44183,33130,70555
21120:302,17,6400,58,29,84,354,616,61758,27543
21139:27443,37089,71791,20229,48170,82193,83676,14291,76645,43330
21140:302,361,654,84,58,354,29,1102,301,76
21148:27457,76652,82382,93709,96447,104265,32677,12870,8860,1050
21149:6,616,1937,49928,861,55480,302,58,10012,937
21151:4203,14750,12253,17,299,650,776,302,4756,76
21160:4040,25145,3034,10981,13341,11681,533,86503,33477,4660
21164:17,302,654,14531,89195,84,361,10503,301,866
21196:74448,83103,33038,89750,94151,117917,63718,26573,43708,17748
21207:81823,51685,101569,14137,2433,12986,71085,108696,55345,54946
21220:2880,1352,10041,189,7457,5624,7831,8848,7880,20806
21246:302,654,58,84,354,1102,616,301,866,650
21256:36022,67446,12916,19399,31267,6741,26326,19274,68502,10021
21259:17,650,564,302,58,361,7480,654,616,866
21266:302,654,29,84,58,616,1102,354,301,650
21272:16206,50860,64744,90983,105235,107222,42054,47166,52075,7312
21288:224,1245,17,650,62,654,302,3235,58,899
21317:7006,1589,4261,508,11535,1991,3864,1352,2433,4755
21318:44366,105811,72350,64731,517,6818,84742,39459,11346,79312
21354:45187
21384:30954,19290,95387,48275,98560,11143,111109,35269,61273,44069
21401:76840,115535,68867,87548,3985,92829,102823,107039,112029,48943
21423:87400
21447:6872,62353,13269,53686,533
21448:302,654,84,58,29,616,650,866,354,361
21469:7171,35144,21555,40465,8682,30396,44311,47568,50727,105765
21476:2139
21505:217,7516,81,14059,3374,16680,229,2241,29726,16404
21514:12545,14946,101372,26237,74956,81501,82470,58094,31266,36402
21518:302,654,58,84,29,1102,616,354,14896,301
21531:669
21542:39853,17786,61151,110787,9709,27483,3412,3126,15537,9295
21543:5111,3196,10541,5627,197,13049,7160,27094,5554,24752
21551:100084,115290,49056,71500,48623,13050,100977
21570:28223
21585:6387,22507,31633,12832,62347,5214,1149,18933,31017,22614
21599:32294,77319,74357,106473,120002,44730,59594,25638,8759,8867
21604:1913,6387,22856,2848,40263,22614,31633,361,5363,1149
21608:302,17,654,58,84,354,899,1102,1187,749
21617:17,29,84,1102,650,354,8,101,138,6
21631:
21633:6400,8359,10810,29063,3433,19779,88045,5226,85639,18737
21637:28357
21670:28415,118289,73675,84630,87904
21689:34531,45659,67001,1353,47647,102650,7999,11753,18388,2061
21712:58,17,302,654,861,101,591,289,650,61
21713:302,654,84,58,29,354,1102,616,301,866
21714:35499,103065,111410,119847,8916,3681,48138,37681,39688,58241
21722:302,654,84,58,650,616,29,354,866,736
21723:17,302,15720,58,654,616,736,650,29,40
21732:18959,95482,61920,33919,96115,57550,88594,8642
21737:840,33763,157,67735,10541,12761,11155,63563,27634,64938
21745:
21763:17,58,29,84,650,1102,354,138,6,736
21774:2031
21787:17,616,302,542,654,58,2030,4268,32,29
21794:15423,52063,1295,94875,9875,7920,100419,62573,88246,1635
21796:28653,114789,117689,123074,101282,64132,65849,82724,85041,46257
21834:61897,95399,36513,3671,11154,10244,5260,947,1551,13948
21838:5480,168,8860,984,760,5557,877,463,661,10267
21853:3372,19871,27296,23245,87209,26205,15020,57841,8689,1907
21868:17,1462,302,70,84,654,354,1102,29,58
21869:23824,90800,13895,7623,46994,1678,23102,29732,18777,5552
21908:302,654,361,58,84,354,1102,616,301,650
21912:81,3423,17,226,70,2967,736,2379,698,3718
21931:1761,39958,94897,9745,113497,60959,1202,28140,17424,29
21932:61658
21933:1730,5097,3568,890,4743,18425,52680,38545,4880,80189
21934:2467
21941:2142,33882,39395,70923,15642,1524,64614,103752,98258,63084
21943:29969,36244,2513,3167,12010,17448,28553,78938,1317,5488
21944:89938,78400,96009,65860,21412,47081,100405,31103,5194,24587
21945:60977,69230
21947:302,654,616,29,84,1102,354,650,301,8
21960:27271
21967:24835,73904,81084,89192,102733,20379,62701,28433,35847,19419
21968:17,354,654,58,84,302,736,76,1102,29
21979:10075,32978,19540,23764,14687,5080,8442,12253,32437,8315
21993:20482,840,10541,24553,3196,6566,13049,47456,24642,2379
21996:
22003:48,1187,2162,875,17,1119,61334,89022,84,354
22012:29069,88326,97670,1397,4889,9054,14268,2510,76619,5975
22016:302,654,84,58,29,354,1102,616,866,301
22017:10254,22967,88358,107810,5027,22920,4743,3568,82008,12611
22029:40635,588,33217,40997,73523,3423,34675,21541,40639,37389
22030:
22036:11234,50615,18293,9313,5956,23682,4508,2631,12435,1878
22037:29065,105216,87432,66518
22060:55736,110328,116099,4960,40576,28591,29245,8096,22008,57067
22080:2579,297,7132,18200,2275,1326,14754,55065,1712,80468
22085:1187,899,6450,4420,1119,6945,2935,4299,947,14370
22102:660
22109:302,58,654,84,8,289,1102,29,2934,650
22111:26207,119873,97807,18973,1075,6818,63249,6791,84742,119607
22116:8818,10947,10674,94574,68884,18142,254,31275,2389,12471
22124:2379,14999,1888,2204,81,3423,2967,1749,8586,1884
22128:17112,24247,79545,81764,85103,100489,30695,57502,100212,34295
22158:361,5611,17,1397,4889,3389,1606,14268,48582,4364
22164:17,302,654,84,354,76,29,361,650,736
22165:84,17,518,302,1102,654,616,1462,354,736
22173:70335,74713,59924,33851,8484,52866,11482,42455,113071,68499
22176:2347,827,4444,4991,441,23959,1875,42017,11243,14983
22184:17,654,29,58,84,616,1102,650,239,6
22198:616,731,17,81,650,302,654,58,356,542
22201:698,564,76,2139,1730,5363,1069,2414,3081,3105
22213:807,56527,31609,8191,18704,22292,50431,26687,15340,2121
22222:8536,1057,32558,8579,99602,120932,1524,1827,8151,22400
22226:18691,32829,5522,3982,8321,19302,63032,11235,27241,15177
22236:116,29,302,17,1693,182,236,650,7361,654
22245:28632,23595,37647,82402,47346,22059,17498,2439,3481,20008
22246:18207,66729,17625,4446,7356,30467,7458,81082,16396,53253
22251:16286,3682,5381,8511,3718,3010,8588,41991,2241,3939
22262:53856,15921,3372,1495,4949,6503,9216,17567,24608,33884
22263:654,58,29,616,84,1102,354,138,76,8
22280:59365,60797,67661,77549,6699,82436,23747,90686,9104,12255
22286:88184,16740,28489,37982,5290,26218,26135,31609,121631,3474
22299:35953,101336,13652,70740,82875,25237,38234,4339
22304:41711,71539,14224,70193,24536,26814,33615,34493,38393,22657
22324:9207
22326:23913,21718,113412,29819,37390,2547,39547,110684,59127,87890
22337:463,984,5480,168,2103,9874,760,4792,7711,719
22346:302,654,84,58,29,354,1102,616,866,301
22354:76967,44138,47948,51409,55825,20047,66969,93054,98293,109979
22363:14470,10106,87673,61920,11101,16406,62696,68382,85046,43763
22366:361,17,302,354,654,29,84,76,254,1102
22372:4051,108427,27951,51669,2549,17,564,302,64332,78702
22373:16024,71816,3761,74629,79374,83231,83724,101945,28735,60298
22382:5303,485,17717,78932,89843,121130,42896,41480,42682,104233
22388:1164
22392:
